ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.63,-2.406,-3.863,1.229,-4.674,-0.755,8,2017-03-13 23:21:00:723,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1
2.831,9.055,7.428,10.693,3.449,1.72,507,2017-03-13 23:21:01:222,,,,,,,,,,,,,,,,,,,,,,,,7.02124328,,0,,,0
-9.769,14.873,13.915,-2.224,-10.725,-7.865,1007,2017-03-13 23:21:01:722,,,,,,,,,,,,,,,,,,,,,,,,9.287418879,,1,,,13
2.23,8.4,9.385,1.775,2.611,3.756,1508,2017-03-13 23:21:02:223,,,,,,,,,,,,,,,,,,,,,,,,9.287418879,,0,,,10
1.342,10.113,5.925,-2.748,6.691,5.691,2008,2017-03-13 23:21:02:723,,,,,,,,,,,,,,,,,,,,,,,,9.784824818,,0,,,
-5.96,4.818,-3.662,-2.516,-12.674,-4.004,2507,2017-03-13 23:21:03:222,,,,,,,,,,,11.18527209,9.565287541,7.325592265,,,-0.042203815,-0.007063931,0.26283365,,125.1103117,91.49472575,53.66430204,,,-11.80335,9.79395,1.8494,,
-17.44,14.314,13.284,11.806,0.629,-0.812,3008,2017-03-13 23:21:03:723,,,,,,,,,,,9.784824818,7.46564122,5.523240922,,,-0.424905428,-0.587822086,0.002086746,,95.74279671,55.73579883,30.50619029,,,-4.6197,5.05815,0.02325,,
-2.18,9.185,0.931,-2.244,7.362,13.546,3508,2017-03-13 23:21:04:223,,,,,,,,,,,8.466619071,8.535575203,6.952222826,,,-0.358968983,0.200410566,-0.071730253,,71.68363849,72.85604405,48.33340223,,1.2266,-7.57625,8.41295,2.77265,,
-5.002,0.647,1.851,-2.162,-5.148,-3.466,4008,2017-03-13 23:21:04:723,,,,,,,,,,,8.21650157,7.596890548,5.010045368,,,0.12741376,-0.387995367,-0.674546878,,67.51089805,57.712746,25.10055459,,,-6.1605,8.759,1.6211,,
5.285,8.89,3.416,9.536,-3.445,-3.778,4508,2017-03-13 23:21:05:223,,,,,,,,,,,7.36203968,6.377101858,5.301741604,,,0.438619114,-0.286125592,0.232562211,,54.19962825,40.66742811,28.10846404,,,-4.48145,6.7257,1.7186,,
-10.125,15.689,14.874,-6.787,0.704,2.228,5007,2017-03-13 23:21:05:722,,,,,,,,,,,8.456823103,7.400088168,5.3487725,,,0.162768819,1.022130424,0.305996314,,71.51785699,54.76130489,28.60936726,,,-4.72775,7.9371,1.6298,,
-5.892,-1.557,-2.259,-1.601,-3.601,1.058,5508,2017-03-13 23:21:06:223,,,,,,,,,,,8.184019381,8.422587028,6.240937425,,,0.092584125,-0.179102783,0.108034475,,66.97817323,70.93997225,38.94929995,,,-7.67815,8.21555,2.26555,,
3.617,6.567,1.772,2.788,5.39,-0.104,6008,2017-03-13 23:21:06:723,,,,,,,,,,,9.031611436,9.314091459,4.582476646,,,-0.69854377,-0.066475276,-0.204081161,,81.57000513,86.7522997,20.99909221,,,-6.50335,6.39,0.4343,,
-17.561,12.996,14.206,-1.287,-8.93,-10.776,6508,2017-03-13 23:21:07:223,,,,,,,,,,,9.951132046,9.610171663,6.46548949,,,-0.381657269,0.434150514,-0.145509015,,99.025029,92.3553994,41.80255435,,,-6.796,7.782,2.32295,,
-3.563,0.101,2.42,-8.152,3.489,6.107,7007,2017-03-13 23:21:07:722,,,,,,,,,,,8.845651283,10.25152965,7.039204849,,,-0.153967253,0.116557781,0.571122213,,78.24554663,105.0938601,49.55040491,,,-7.63965,8.72965,1.8397,,
7.316,5.088,5.41,9.962,0.885,-0.547,7508,2017-03-13 23:21:08:223,,,,,,,,,,,7.565593131,7.856690645,6.10964237,,,-0.06670012,-0.29162129,0.43106882,,57.23819943,61.72758789,37.32772989,,,-6.72685,8.33175,2.2039,,
-2.545,-0.347,-4.907,-3.78,-10.205,-3.163,8008,2017-03-13 23:21:08:723,,,,,,,,,,,8.320748725,6.940837651,5.831131455,,,-0.872061772,-0.056528602,0.213594561,,1987205483,2224739473,2523500275,,,-3.58055,6.408,1.5435,,
-9.586,15.831,19.613,8.193,7.901,2.639,8508,2017-03-13 23:21:09:223,,,,,,,,,,,7.125138823,8.028404602,6.263908964,,,0.484769878,0.354769008,0.610999306,,50.76760324,64.45528046,39.23655551,,,-5.2804,7.6138,2.9077,,
7.122,4.468,7.475,0.269,10.946,8.732,9007,2017-03-13 23:21:09:722,,,,,,,,,,,5.959389893,7.319990849,6.426284241,,,-0.115741792,0.257981896,0.392520119,,35.5143279,53.58226603,41.29712914,,,-4.945,6.35865,1.5314,,
-1.968,-2.287,-6.937,1.782,-11.819,-5.653,9508,2017-03-13 23:21:10:223,,,,,,,,,,,7.621147376,6.166775153,4.029852628,,,0.085894231,-0.556250273,0.483797053,,58.08188733,38.02911579,16.2397122,,,-6.51765,8.6249,1.553,,
-23.056,22.417,23.982,14.206,-1.939,1.179,10007,2017-03-13 23:21:10:722,,,,,,,,,,,7.971239309,9.19776011,7.343602864,,,0.059524249,-0.576877301,0.553019847,,63.54065613,84.59879104,53.92850303,,,-5.78315,7.5956,2.31085,,
-6.097,10.018,1.26,-8.076,9.341,12.824,10508,2017-03-13 23:21:11:223,,,,,,,,,,,7.2031846,7.067935912,5.743464716,,,-0.07061522,-0.46689709,0.459383783,,51.88586839,49.95571806,32.98738695,,,-3.80175,7.7462,1.78795,,
-1.925,-5.583,-12.412,2.877,-8.862,-2.847,11008,2017-03-13 23:21:11:723,,,,,,,,,,,6.76006091,7.388818439,4.529931152,,,0.001346879,-0.025321481,0.87983174,,45.69842351,54.59463793,20.52027624,,,-5.2533,8.52165,1.8794,,
6.69,15.815,15.351,11.435,3.066,2.403,11508,2017-03-13 23:21:12:223,,,,,,,,,,,6.543606645,7.208285368,4.270781028,,,0.19711974,-0.157184137,0.639079485,,42.81878793,51.95937795,18.23957059,,,-3.96535,7.06495,0.1751,,
-5.386,9.711,2.37,2.761,-6.558,-9.619,12008,2017-03-13 23:21:12:723,,,,,,,,,,,6.946774512,7.221420444,5.85461573,,,0.208177303,-0.140094436,0.590202025,,48.25767613,52.14891323,34.27652535,,,-4.39485,7.51585,2.06245,,
-7.035,-3.005,-5.648,-0.994,-3.037,8.61,12508,2017-03-13 23:21:13:223,,,,,,,,,,,8.101396381,7.519219185,5.365891602,,,0.247980579,-0.001099727,0.659588715,,65.63262333,56.53865715,28.79279269,,,-6.09585,7.94345,1.92425,,
-23.582,29.583,11.588,7.235,5.493,4.933,13008,2017-03-13 23:21:13:723,,,,,,,,,,,6.522178217,6.485097324,6.270119711,,,0.162752293,-0.006863853,0.627600122,,42.5388087,42.0564873,39.31440119,,,-4.804,8.225,2.08625,,
-12.506,16.419,14.214,3.828,-10.344,-5.807,13508,2017-03-13 23:21:14:223,,,,,,,,,,,9.811242164,7.267327868,5.310726404,,,0.185563462,-0.034219734,0.643559942,,96.26047281,52.81405434,28.20381494,,,-6.8407,9.4726,2.0314,,
-2.402,-1.833,-2.711,-3.395,-2.196,3.649,14007,2017-03-13 23:21:14:722,,,,,,,,,,,6.601681406,7.067464015,6.00344762,,,0.027029616,0.119307749,0.621401234,,43.58219739,49.94904761,36.04138333,,,-4.25525,6.5767,2.63115,,
6.265,7.617,8.898,10.574,3.871,4.646,14508,2017-03-13 23:21:15:223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.877,15.445,5.227,0.456,-9.491,-4.733,15008,2017-03-13 23:21:15:723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.571,4.801,-0.976,2.182,14.278,10.124,15507,2017-03-13 23:21:16:222,,,,,,,,,,,5.743421367,6.438730414,5.703842995,,,-0.017372442,0.177274498,0.222479895,,32.986889,41.45724935,32.53382491,,,-4.258,7.29805,1.2647,,
2.691,8.29,-3.594,-3.289,13.395,13.881,16008,2017-03-13 23:21:16:723,,,,,,,,,,,6.527243909,6.915931264,4.111166213,,,0.045882146,0.365535724,0.164167518,,42.60491305,47.83010525,16.90168763,,,-5.61995,8.46505,3.22835,,
-3.862,-5.402,-9.524,1.096,-9.562,-6.443,16507,2017-03-13 23:21:17:222,,,,,,,,,,,7.340427525,6.885176411,5.153228825,,,0.100956607,0.239230713,0.081535028,,53.88187625,47.40565421,26.55576733,,,-3.76805,8.3387,2.26065,,
-12.488,4.164,7.942,13.181,3.047,8.258,17007,2017-03-13 23:21:17:722,,,,,,,,,,,5.547799586,5.532373553,3.793322803,,,0.156325898,0.084558523,0.000262673,,30.77808025,30.60715713,14.38929789,,,-4.1255,7.55135,0.38125,,
-11.666,15.467,4.424,-14.248,10.075,7.479,17507,2017-03-13 23:21:18:222,,,,,,,,,,,4.736271467,7.244867504,5.436539092,,,0.217949632,0.109957793,0.161785733,,22.43226741,52.48810515,29.5559573,,,-5.1383,10.13095,3.263,,
-8.17,-2.08,-3.222,0.327,-3.518,-4.731,18008,2017-03-13 23:21:18:723,,,,,,,,,,,7.257617752,5.924589673,5.510030718,,,0.047546822,0.100072207,0.068586839,,52.67301544,35.10076279,30.36043851,,,-4.7984,9.64525,2.2483,,
-20.936,22.134,12.126,8.268,4.364,6.051,18507,2017-03-13 23:21:19:222,,,,,,,,,,,6.09323846,5.027661172,4.429478994,,,-0.089133728,-0.024535441,-0.044663782,,37.12755493,25.27737686,19.62028416,,,-3.82285,7.3212,2.6748,,
-10.394,14.04,10.161,4.816,-8.569,-4.452,19008,2017-03-13 23:21:19:723,,,,,,,,,,,6.780231641,6.906550465,5.30246823,,,-0.137907494,-0.029299941,0.092615815,,45.9715411,47.70043933,28.11616933,,,-5.599,9.08115,1.74765,,
-4.385,-1.3,-1.64,-10.683,5.371,5.549,19508,2017-03-13 23:21:20:223,,,,,,,,,,,7.39442043,7.629014485,4.87342099,,,-0.244262271,-0.108469982,0.068951852,,54.67745349,58.20186201,23.75023215,,,-4.6411,7.1423,1.21095,,
4.545,8.998,1.427,8.755,3.176,-0.065,20008,2017-03-13 23:21:20:723,,,,,,,,,,,6.149823527,7.112178146,5.087038866,,,-0.123137237,-0.102076216,0.082722006,,37.82032941,50.58307799,25.87796443,,,-5.3963,9.85825,2.94915,,
-26.809,12.735,-0.873,1.033,-1.941,-6.536,20508,2017-03-13 23:21:21:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-7.312,7.865,2.164,6.619,12.723,6.538,21007,2017-03-13 23:21:21:722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
4.304,5.817,7.085,-3.247,12.661,6.954,21508,2017-03-13 23:21:22:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-0.634,-2.538,-5.184,0.958,-9.325,-6.038,22007,2017-03-13 23:21:22:722,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-20.327,17.624,12.663,-3.26,16.303,11.229,22508,2017-03-13 23:21:23:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-12.474,14.664,-0.014,-5.353,3.281,-3.983,23008,2017-03-13 23:21:23:723,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0.644,-7.247,-7.552,-4.728,-0.339,3.059,23508,2017-03-13 23:21:24:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-20.989,26.718,9.526,11.832,3.803,9.298,24007,2017-03-13 23:21:24:722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-17.15,9.315,-0.018,-7.916,5.112,-5.905,24508,2017-03-13 23:21:25:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-6.012,-3.301,-6.078,-7.546,19.147,13.587,25008,2017-03-13 23:21:25:723,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2.927,9.536,5.4,-3.757,11.509,8.081,25508,2017-03-13 23:21:26:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-4.969,2.664,-8.809,6.755,-14.306,-4.555,26007,2017-03-13 23:21:26:722,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-17.357,9.013,6.066,-14.41,20.975,15.587,26508,2017-03-13 23:21:27:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-15.051,12.991,-0.747,-4.438,0.497,-8.112,27008,2017-03-13 23:21:27:723,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-0.629,-5.947,-10.598,-9.408,-4.778,1.481,27507,2017-03-13 23:21:28:222,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-28.376,28.268,4.058,3.499,0.64,9.15,28007,2017-03-13 23:21:28:722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-29.427,11.108,-0.449,-3.224,-10.977,0.458,28507,2017-03-13 23:21:29:222,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-26.182,19.419,11.239,-3.479,4.978,-3.636,29008,2017-03-13 23:21:29:723,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-14.789,18.177,17.682,-3.303,-2.789,-6.592,29508,2017-03-13 23:21:30:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-6.383,-7.005,-1.759,-22.586,5.237,10.406,30008,2017-03-13 23:21:30:723,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
5.695,8.195,3.769,5.292,1.194,8.47,30508,2017-03-13 23:21:31:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-14.847,9.722,-11.901,-2.828,-10.264,-1.65,31007,2017-03-13 23:21:31:722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-9.594,5.647,-4.253,7.383,3.045,6.87,31509,2017-03-13 23:21:32:224,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-9.331,9.192,2.591,-3.725,8.386,8.48,32008,2017-03-13 23:21:32:723,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-0.708,-7.117,-10.229,0.158,-12.839,-4.243,32508,2017-03-13 23:21:33:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9.291,13.401,12.114,11.343,-1.811,2.25,33007,2017-03-13 23:21:33:722,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-2.322,10.493,-0.923,-17.701,-0.361,1.652,33507,2017-03-13 23:21:34:222,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-1.85,-6.658,-4.436,-2.709,-8.111,-1.94,34007,2017-03-13 23:21:34:722,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10.298,10.198,0.684,9.932,0.648,2.962,34507,2017-03-13 23:21:35:222,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-11.302,15.052,0.633,3.418,-11.007,-1.059,35008,2017-03-13 23:21:35:723,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-4.066,-6.204,-1.011,-12.392,5.269,9.117,35508,2017-03-13 23:21:36:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9.588,5.825,2.407,10.975,-0.36,8.577,36008,2017-03-13 23:21:36:723,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-26.662,13.836,10.382,-6.339,-4.191,0.651,36508,2017-03-13 23:21:37:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-6.009,-1.933,-0.075,-0.357,9.988,13.98,37008,2017-03-13 23:21:37:723,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
5.498,6.039,4.088,-4.38,7.037,10.366,37507,2017-03-13 23:21:38:222,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-22.862,10.026,1.804,1.702,-13.514,0.482,38007,2017-03-13 23:21:38:722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-9.489,4.714,0.598,-19.733,20.932,16.384,38507,2017-03-13 23:21:39:222,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-1.001,11.848,0.295,-15.098,7.401,2.322,39007,2017-03-13 23:21:39:722,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-6.338,-4.108,-4.313,2.539,-5.745,1.307,39507,2017-03-13 23:21:40:222,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-15.504,9.206,8.378,3.899,4.616,11.897,40008,2017-03-13 23:21:40:723,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-8.989,12.223,1.718,-10.093,13.611,13.614,40507,2017-03-13 23:21:41:222,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-4.891,-4.811,-5.553,-5.961,5.976,14.541,41007,2017-03-13 23:21:41:722,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
4.545,14.638,5.274,7.702,-2.23,4.199,41508,2017-03-13 23:21:42:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-25.556,19.427,14.509,-1.431,-6.852,0.685,42007,2017-03-13 23:21:42:722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-3.937,-1.38,-0.92,-1.375,-0.481,4.852,42508,2017-03-13 23:21:43:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
6.092,6.409,5.428,-2.503,10.464,10.945,43008,2017-03-13 23:21:43:723,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-17.265,14.146,11.837,3.25,-12.891,-1.782,43509,2017-03-13 23:21:44:224,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-4.803,-0.11,-2.676,-21.806,21.506,17.116,44007,2017-03-13 23:21:44:722,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
4.53,5.161,-0.157,3.45,7.916,2.941,44508,2017-03-13 23:21:45:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-1.331,-0.855,-10.284,-0.204,-5.645,-0.855,45008,2017-03-13 23:21:45:723,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-8.644,8.012,5.085,8.438,1.845,12.333,45508,2017-03-13 23:21:46:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0.763,9.073,-1.828,-5.231,9.465,9.879,46009,2017-03-13 23:21:46:724,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-8.22,5.827,-1.985,2.578,-10.843,-5.359,46508,2017-03-13 23:21:47:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-15.627,18.442,10.66,11.519,1.624,9.234,47007,2017-03-13 23:21:47:722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-14.316,16.563,12.252,-4.578,1.879,3.106,47508,2017-03-13 23:21:48:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-5.71,-3.103,-7.823,-3.661,-0.706,-0.8,48007,2017-03-13 23:21:48:722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-22.035,26.748,9.525,9.982,2.441,4.087,48508,2017-03-13 23:21:49:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-5.552,15.077,5.692,2.356,-9.794,-2.217,49007,2017-03-13 23:21:49:722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-5.075,-2.434,-3.679,-17.048,20.178,11.992,49509,2017-03-13 23:21:50:224,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
3.909,6.045,2.283,5.056,7.698,3.177,50007,2017-03-13 23:21:50:722,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-17.642,15.213,3.913,2.596,-9.675,-3.684,50508,2017-03-13 23:21:51:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-11.947,9.232,4.457,11.859,6.272,-0.692,51007,2017-03-13 23:21:51:722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
4.657,7.883,5.898,-5.652,11.202,8.142,51508,2017-03-13 23:21:52:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-3.345,-2.055,-4.964,-0.207,-10.483,-0.812,52008,2017-03-13 23:21:52:723,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-19.568,20.866,5.002,-5.056,16.144,11.668,52508,2017-03-13 23:21:53:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
4.173,9.238,-1.18,-4.712,8.763,8.7,53008,2017-03-13 23:21:53:723,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-6.746,-1.822,-5.803,-2.883,-3.483,-0.488,53508,2017-03-13 23:21:54:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-12.839,16.548,9.783,7.663,1.839,6.706,54008,2017-03-13 23:21:54:723,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-11.325,14.783,1.647,-12.602,10.759,11.184,54508,2017-03-13 23:21:55:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-5.954,-3.159,-10.094,-11.532,4.87,8.1,55007,2017-03-13 23:21:55:722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,19.605,8.502,8.458,6.252,9.516,55508,2017-03-13 23:21:56:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-12.828,15.986,1.345,-14.309,3.458,1.765,56008,2017-03-13 23:21:56:723,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-3.699,-5.759,-4.765,-2.652,-3.502,1.567,56508,2017-03-13 23:21:57:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
6.041,11.967,4.095,-1.003,9.666,4.639,57008,2017-03-13 23:21:57:723,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-4.838,13.074,5.42,2.198,-6.905,-0.487,57507,2017-03-13 23:21:58:222,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-7.714,1.897,-3.309,-10.241,6.85,9.914,58008,2017-03-13 23:21:58:723,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
7.299,10.997,3.528,9.242,5.415,5.956,58507,2017-03-13 23:21:59:222,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-17.176,10.767,5.037,-1.291,-9.974,-1.964,59007,2017-03-13 23:21:59:722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
-13.668,3.874,1.627,-9.009,19.917,16.53,59508,2017-03-13 23:22:00:223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
7.828,7.304,4.94,-1.267,9.244,1.233,60008,2017-03-13 23:22:00:723,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
-3.078,-3.59,-4.527,1.812,-10.066,-0.968,60508,2017-03-13 23:22:01:223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
